Schema,Domain,Domain Description,Field,Array Field,Type,Related,Cardinality,Description
Provider,service_provider,"This is the subject area version of the ServiceProvider domain. A service provider is a person who is directly or indirectly involved in providing services to patients and members. Examples include physicians, dentists, pharmacists, physician assistants, nurses, scribes, midwives, and dietitians.",abacus_record_is_active,,String,,,Indicates the value to note the current and/or active record
Provider,service_provider,"This is the subject area version of the ServiceProvider domain. A service provider is a person who is directly or indirectly involved in providing services to patients and members. Examples include physicians, dentists, pharmacists, physician assistants, nurses, scribes, midwives, and dietitians.",abacus_record_changed_columns,,String,,,Has the concatenated list of columns that got changes in the last update. This will be empty for full loads and inserts
Provider,service_provider,"This is the subject area version of the ServiceProvider domain. A service provider is a person who is directly or indirectly involved in providing services to patients and members. Examples include physicians, dentists, pharmacists, physician assistants, nurses, scribes, midwives, and dietitians.",abacus_ending_scd_event,,String,,,"Captures the last SCD event (insert, update, etc) on the record."
Provider,service_provider,"This is the subject area version of the ServiceProvider domain. A service provider is a person who is directly or indirectly involved in providing services to patients and members. Examples include physicians, dentists, pharmacists, physician assistants, nurses, scribes, midwives, and dietitians.",source_name,,String,,,"This is the unique name of the source system from which this data originated, such as Zipari or Orion."
Provider,service_provider,"This is the subject area version of the ServiceProvider domain. A service provider is a person who is directly or indirectly involved in providing services to patients and members. Examples include physicians, dentists, pharmacists, physician assistants, nurses, scribes, midwives, and dietitians.",source_id,,String,,,This is the unique identifier of the source system. For a simple one-to-one mapping. i.e. 101 for Zipari and 102 for Orion.
Provider,service_provider,"This is the subject area version of the ServiceProvider domain. A service provider is a person who is directly or indirectly involved in providing services to patients and members. Examples include physicians, dentists, pharmacists, physician assistants, nurses, scribes, midwives, and dietitians.",source_authoritative_ind,,Boolean,,,"If true, this indicates that the record came from a source that is the authority (the source system manages that record) for this data point. For example, membership data from Facets is authoritative."
Provider,service_provider,"This is the subject area version of the ServiceProvider domain. A service provider is a person who is directly or indirectly involved in providing services to patients and members. Examples include physicians, dentists, pharmacists, physician assistants, nurses, scribes, midwives, and dietitians.",source_timestamp,,Datetime,,,This is the date including time in ISO-8601 format when this record was added or updated in the source.
Provider,service_provider,"This is the subject area version of the ServiceProvider domain. A service provider is a person who is directly or indirectly involved in providing services to patients and members. Examples include physicians, dentists, pharmacists, physician assistants, nurses, scribes, midwives, and dietitians.",source_file_name,,String,,,"If loaded by file, this column has the file name the data was loaded from."
Provider,service_provider,"This is the subject area version of the ServiceProvider domain. A service provider is a person who is directly or indirectly involved in providing services to patients and members. Examples include physicians, dentists, pharmacists, physician assistants, nurses, scribes, midwives, and dietitians.",identifiers,,Map,identifier_info,one-many,This is a consolidated list of other identifiers.
Provider,service_provider,,,reference_id,String,,,This is a unique identifier.
Provider,service_provider,,,identifier_type,String,,,This is the type of identification used as the reference ID.
Provider,service_provider,,,identifier,String,,,This is the ID concept context for the reference ID.
Provider,service_provider,,,identifier_source,String,,,This is the name of the source system providing the identification.
Provider,service_provider,,,eff_date,Date,,,This is the effective date when the identifier becomes valid or was issued.
Provider,service_provider,,,exp_date,Date,,,This is the expiry date when the identifier is no longer valid.
Provider,service_provider,,,standard_id,String,,,This is the ID value for the reference ID.
Provider,service_provider,,,id_check_digit,String,,,This is the digit check for the reference ID.
Provider,service_provider,,,check_digit_schema,String,,,This is the schema applied to the check digit.
Provider,service_provider,,,issuing_authority,String,,,This is the name of the issuing authority associated with the identification. An example would be the state department that issued a driver's license.
Provider,service_provider,,,organization,String,,,This is the organization associated with the identification.
Provider,service_provider,,,last_update_date,Date,,,This is the date and time that the identification was last updated in the source system.
Provider,service_provider,,,id_status,String,,,"This is the current status of the identification. Examples include valid, expired, and revoked."
Provider,service_provider,,,use,String,,,This is the purpose of the identifier.
Provider,service_provider,,,type_display,String,,,The description of the identifier.
Provider,service_provider,,,type_system,String,,,The system of the identifier.
Provider,service_provider,,,system,String,,,The namespace of the identifier value.
Provider,service_provider,"This is the subject area version of the ServiceProvider domain. A service provider is a person who is directly or indirectly involved in providing services to patients and members. Examples include physicians, dentists, pharmacists, physician assistants, nurses, scribes, midwives, and dietitians.",additional_source_identifiers,,Map,string,one-many,This contains sourceID key value pairs from multiple sources.
Provider,service_provider,"This is the subject area version of the ServiceProvider domain. A service provider is a person who is directly or indirectly involved in providing services to patients and members. Examples include physicians, dentists, pharmacists, physician assistants, nurses, scribes, midwives, and dietitians.",extension_source_values,,Array,extension_source_values_info,one-many,This contains source values (in form of key value pairs) that cannot be mapped but are carried forward to silver layer.
Provider,service_provider,,,reference_id,String,,,This is a unique identifier.
Provider,service_provider,,,source_column_name,String,,,The name of the column from the source system.
Provider,service_provider,,,source_column_value,String,,,This is the actual value associated with source column name.
Provider,service_provider,"This is the subject area version of the ServiceProvider domain. A service provider is a person who is directly or indirectly involved in providing services to patients and members. Examples include physicians, dentists, pharmacists, physician assistants, nurses, scribes, midwives, and dietitians.",data_quality_result,,Object,data_quality_result_info,one-one,This contains the results from Data Quality validation done on the other columns of the record.
Provider,service_provider,,,severe_count,Int4,,,This is the number of severe errors on the data quality result.
Provider,service_provider,,,warning_count,Int4,,,This is the number of warnings on the data quality result.
Provider,service_provider,,,severe_errors,Array,,,This is the list of severe errors on the data quality result.
Provider,service_provider,,,warning_errors,Array,,,This is the list of warnings on the data quality result.
Provider,service_provider,"This is the subject area version of the ServiceProvider domain. A service provider is a person who is directly or indirectly involved in providing services to patients and members. Examples include physicians, dentists, pharmacists, physician assistants, nurses, scribes, midwives, and dietitians.",abacus_archival_type,,String,,,This column will store the archival policy applicable for this record at a row level. Possible values are 'abacus'( represents that record has been archived by abacus insights) 'source'( represents that record has been archived by source system) 'null' means record is not archived.
